Time (ms);Knee Angle
7032;5,26844167709351
7065;5,27780818939209
7098;5,29625177383423
7132;5,3117880821228
7165;5,31689453125
7198;5,30998229980469
7232;5,29421615600586
7265;5,27810144424438
7298;5,27307987213135
7332;5,28256797790527
7365;5,29388427734375
7398;5,28755760192871
7432;5,25833702087402
7465;5,22895669937134
7498;5,23132276535034
7532;5,26734828948975
7565;5,30798864364624
7598;5,33065509796143
7632;5,33574342727661
7665;5,3334059715271
7698;5,33076620101929
7732;5,32861137390137
7765;5,32249736785889
7798;5,3069019317627
7832;5,28450059890747
7865;5,26921319961548
7898;5,26659059524536
7932;5,26294279098511
7965;5,2469367980957
7998;5,21926641464233
8032;5,18476152420044
8065;5,1539192199707
8098;5,13664674758911
8132;5,13212394714355
8165;5,13383483886719
8198;5,13700723648071
8232;5,13958215713501
8265;5,14091205596924
8298;5,14085817337036
8332;5,13973808288574
8365;5,13823652267456
8398;5,13696336746216
8432;5,13624715805054
8465;5,13620328903198
8498;5,13685846328735
8532;5,13813161849976
8565;5,13970184326172
8598;5,14092397689819
8632;5,14105892181396
8665;5,13983249664307
8698;5,1377124786377
8732;5,13556909561157
8765;5,13403797149658
8798;5,13315343856812
8832;5,13240242004395
8865;5,13123559951782
8898;5,1296443939209
8932;5,12806844711304
8965;5,12678861618042
8998;5,12569856643677
9032;5,12448501586914
9065;5,12280941009521
9098;5,1203932762146
9132;5,11706495285034
9165;5,11278581619263
9198;5,10762500762939
9232;5,10163068771362
9265;5,09476947784424
9298;5,08702850341797
9332;5,07858467102051
9365;5,06983089447021
9398;5,06122589111328
9432;5,05305957794189
9465;5,04537534713745
9498;5,03811883926392
9532;5,03144836425781
9565;5,02617120742798
9598;5,02424240112305
9632;5,02910327911377
9665;5,04526710510254
9698;5,07621479034424
9732;5,12013292312622
9765;5,16717147827148
9798;5,20678853988647
9832;5,23853635787964
9865;5,26761674880981
9898;5,29367685317993
9932;5,31258010864258
9965;5,32318544387817
9998;5,32743549346924
10032;5,32794570922852
10065;5,32683992385864
10098;5,32543468475342
10132;5,32434320449829
10165;5,32371759414673
10198;5,323486328125
10232;5,32350635528564
10265;5,32364702224731
10298;5,32382106781006
10332;5,32399034500122
10365;5,32413816452026
10398;5,32426691055298
10432;5,32439184188843
10465;5,32451581954956
10498;5,32464981079102
10532;5,3247857093811
10565;5,32492113113403
10598;5,32504224777222
10632;5,3251314163208
10665;5,32515907287598
10698;5,32509803771973
10732;5,32492303848267
10765;5,32462930679321
10798;5,32422685623169
10832;5,32372617721558
10865;5,32314872741699
10898;5,32255601882935
10932;5,32204866409302
10965;5,32180690765381
10998;5,32205295562744
11032;5,32302236557007
11065;5,32482957839966
11098;5,32718467712402
11132;5,32893133163452
11165;5,32769346237183
11198;5,32005262374878
11232;5,30256938934326
11265;5,27409553527832
11298;5,23985815048218
11332;5,21317481994629
11365;5,20570230484009
11398;5,21228361129761
11432;5,21324729919434
11465;5,19496393203735
11498;5,16301393508911
11532;5,13365364074707
11565;5,11516046524048
11598;5,10125494003296
11632;5,08348274230957
11665;5,06283140182495
11698;5,04541921615601
11732;5,03429508209229
11765;5,02881669998169
11797;5,0270881652832
11830;5,02727890014648
11863;5,02813673019409
11897;5,02901268005371
11930;5,02966547012329
11963;5,03008699417114
11997;5,03037405014038
12030;5,03061246871948
12063;5,03081130981445
12097;5,03092956542969
12130;5,03096199035645
12163;5,03097105026245
12197;5,03099775314331
12230;5,03102445602417
12263;5,03099536895752
12297;5,03090333938599
12330;5,03080081939697
12363;5,03075456619263
12397;5,03078699111938
12430;5,03087711334229
12463;5,03098392486572
12497;5,03108310699463
12530;5,03114366531372
12563;5,03109407424927
12597;5,0308632850647
12630;5,03045892715454
12663;5,02993392944336
12697;5,02933502197266
12730;5,02877473831177
12763;5,02850198745728
12797;5,02867698669434
12830;5,0291543006897
12863;5,02967166900635
12897;5,0300669670105
12930;5,03026247024536
12963;5,03019523620605
12997;5,02982521057129
13030;5,02909708023071
13063;5,02794790267944
13097;5,02637052536011
13130;5,02452087402344
13163;5,02273893356323
13197;5,02129220962524
13230;5,02012777328491
13263;5,01894998550415
13297;5,0178050994873
13330;5,01868486404419
13363;5,02788829803467
13397;5,0561580657959
13430;5,1097731590271
13463;5,17711782455444
13497;5,23403358459473
13530;5,26586484909058
13563;5,27359867095947
13597;5,26356363296509
13630;5,24704599380493
13663;5,24365377426147
13697;5,2640266418457
13730;5,29491329193115
13763;5,31724643707275
13797;5,32604312896729
13830;5,32610511779785
13863;5,32257795333862
13897;5,31824731826782
13930;5,31391048431396
13963;5,30933141708374
13997;5,30403757095337
14030;5,29792785644531
14063;5,29140710830688
14097;5,28506135940552
14130;5,2794337272644
14163;5,27502536773682
14197;5,27175188064575
14230;5,26770734786987
14263;5,25850820541382
14297;5,23985195159912
14330;5,21660709381104
14363;5,20691680908203
14397;5,22242021560669
14430;5,25076532363892
14463;5,27278089523315
14497;5,28281259536743
14530;5,28495025634766
14563;5,28367137908936
14597;5,28130483627319
14630;5,27872848510742
14663;5,27630662918091
14697;5,27420425415039
14730;5,27238178253174
14763;5,2705717086792
14797;5,26848745346069
14830;5,26613235473633
14863;5,26402616500854
14897;5,26305103302002
14930;5,26356029510498
14963;5,26376104354858
14997;5,25891971588135
15030;5,2441840171814
15063;5,22399854660034
15097;5,21613883972168
15130;5,2320442199707
15163;5,25976896286011
15197;5,28100061416626
15230;5,29062080383301
15263;5,29227304458618
15297;5,28833627700806
15330;5,27659893035889
15363;5,25321769714355
15397;5,22323083877563
15430;5,20526218414307
15463;5,21146059036255
15497;5,23014116287231
15530;5,24307107925415
15563;5,24540376663208
15597;5,24184799194336
15630;5,23756790161133
15663;5,2354416847229
15697;5,23585081100464
15730;5,23592662811279
15763;5,22790670394897
15797;5,20037984848022
15830;5,14968204498291
15863;5,09546518325806
15897;5,07305717468262
15930;5,09850597381592
15963;5,14691877365112
15997;5,17374849319458
16030;5,15822315216064
16063;5,1216402053833
16097;5,0969820022583
16130;5,09036016464233
16163;5,09073543548584
16197;5,09363126754761
16230;5,09132099151611
16263;5,07391357421875
16297;5,04847288131714
16330;5,02965784072876
16363;5,02281665802002
16397;5,02840614318848
16430;5,04871511459351
16463;5,08136940002441
16497;5,11207962036133
16530;5,1243052482605
16563;5,11191034317017
16597;5,08169174194336
16630;5,05060768127441
16663;5,03240156173706
16697;5,02679014205933
16730;5,02613115310669
16763;5,02485084533691
16797;5,02286291122437
16830;5,02684259414673
16863;5,04872560501099
16897;5,0955491065979
16930;5,1554536819458
16963;5,20307302474976
16997;5,2218770980835
17030;5,21139621734619
17063;5,18083429336548
17097;5,14397382736206
17130;5,10831117630005
17163;5,07337474822998
17197;5,04334402084351
17230;5,0248498916626
17263;5,01857328414917
17297;5,02561950683594
17330;5,05315780639648
17363;5,10382747650146
17397;5,15868234634399
17430;5,18285751342773
17463;5,1582989692688
17497;5,10359239578247
17530;5,05405807495117
17563;5,02846574783325
17597;5,02213144302368
17630;5,02277708053589
17663;5,02263450622559
17697;5,02130079269409
17730;5,02572822570801
17763;5,04794120788574
17797;5,09466457366943
17830;5,15380144119263
17863;5,20117092132568
17897;5,22450113296509
17930;5,22998571395874
17963;5,22885036468506
17997;5,22785091400146
18030;5,22895908355713
18063;5,23180341720581
18097;5,23567771911621
18130;5,24038934707642
18163;5,24624013900757
18197;5,25371408462524
18230;5,26319456100464
18263;5,27471590042114
18297;5,28758525848389
18330;5,30001449584961
18363;5,30873537063599
18397;5,30872964859009
18430;5,29371881484985
18463;5,25830268859863
18497;5,20294713973999
18530;5,13837051391602
18563;5,08099126815796
18597;5,04157257080078
18630;5,02069902420044
18663;5,01319313049316
18697;5,01310300827026
18730;5,01589441299438
18763;5,01893138885498
18797;5,02109909057617
18830;5,02221822738647
18863;5,02254676818848
18897;5,02242136001587
18930;5,02212047576904
18963;5,02179527282715
18997;5,02149105072021
19030;5,02119445800781
19063;5,0208911895752
19097;5,02058076858521
19130;5,0202784538269
19163;5,01999664306641
19197;5,01974058151245
19230;5,0195164680481
19263;5,01932907104492
19297;5,01917886734009
19330;5,01906490325928
19363;5,01898241043091
19397;5,01892423629761
19430;5,01889276504517
19463;5,01887559890747
19497;5,01887226104736
19530;5,01887369155884
19563;5,01887655258179
19597;5,01887273788452
19630;5,01885890960693
19662;5,01883506774902
19695;5,01880979537964
19728;5,01880502700806
19762;5,01886034011841
19795;5,01903200149536
19828;5,01938819885254
19862;5,01996088027954
19895;5,02070426940918
19928;5,02138710021973
19962;5,02162742614746
19995;5,02117586135864
20028;5,02015018463135
20062;5,01884603500366
20095;5,01753330230713
20128;5,01653909683228
20162;5,0164680480957
20195;5,01835680007935
20228;5,02361822128296
20262;5,03369140625
20295;5,04938888549805
20328;5,06958055496216
20362;5,08861541748047
20395;5,09674739837646
20428;5,08863115310669
20462;5,06986093521118
20495;5,05041980743408
20528;5,03609657287598
20562;5,02789974212646
20595;5,02446794509888
20628;5,02360486984253
20662;5,02351140975952
20695;5,02369689941406
20728;5,0258355140686
20762;5,03424024581909
20795;5,0532922744751
20828;5,07813692092896
20862;5,09052991867065
20895;5,07855987548828
20928;5,05365896224976
20962;5,03348922729492
20995;5,02278852462769
21028;5,01918268203735
21062;5,02479553222656
21095;5,04872226715088
21128;5,0969672203064
21162;5,15749359130859
21195;5,20496225357056
21228;5,22294807434082
21262;5,21120977401733
21295;5,17903709411621
21328;5,13991212844849
21362;5,10136079788208
21395;5,06541204452515
21428;5,04324197769165
21462;5,05081081390381
21495;5,08821392059326
21528;5,13231945037842
21562;5,15796852111816
21595;5,16510772705078
21628;5,16500186920166
21662;5,15580368041992
21695;5,13526391983032
21728;5,11108112335205
21762;5,09424924850464
21795;5,09438562393188
21828;5,10840845108032
21862;5,12194585800171
21895;5,12585783004761
21928;5,11899280548096
21962;5,1048789024353
21995;5,0967869758606
22028;5,11349391937256
22062;5,15470170974731
22095;5,19621086120605
22128;5,21920871734619
22162;5,22494268417358
22195;5,22286987304688
22228;5,22017335891724
22262;5,22015714645386
22295;5,22319650650024
22328;5,22655773162842
22362;5,22282838821411
22395;5,20032024383545
22428;5,15264844894409
22462;5,09259986877441
22495;5,04645299911499
22528;5,03065013885498
22562;5,04288864135742
22595;5,06720542907715
22628;5,08126306533813
22662;5,07824087142944
22695;5,07958459854126
22728;5,10395526885986
22762;5,13318634033203
22795;5,13210725784302
22828;5,09536743164063
22862;5,05113172531128
22895;5,02505970001221
22928;5,02461957931519
22962;5,04953289031982
22995;5,09233999252319
23028;5,12904691696167
23062;5,13534069061279
23095;5,12070512771606
23128;5,11744785308838
23162;5,13242721557617
23195;5,14700937271118
23228;5,15816926956177
23262;5,17699718475342
23295;5,20015239715576
23328;5,21593904495239
23362;5,22213888168335
23395;5,2233099937439
23428;5,22281885147095
23462;5,22079563140869
23495;5,21548223495483
23528;5,2064642906189
23562;5,19869470596313
23595;5,204026222229
23628;5,23286008834839
23662;5,27951002120972
23695;5,32459354400635
23728;5,35684108734131
23762;5,38356971740723
23795;5,41891860961914
23828;5,45975542068481
23862;5,49212503433228
23895;5,55979013442993
23928;5,75835132598877
23962;6,09790277481079
23995;6,46149492263794
24028;6,72570896148682
24062;6,85182189941406
24095;6,87380838394165
24128;6,85012102127075
24162;6,82944488525391
24195;6,83353757858276
24228;6,85467386245728
24262;6,8838062286377
24295;6,94937324523926
24328;7,11230325698853
24362;7,41357707977295
24395;7,81998443603516
24428;8,23224449157715
24462;8,56613254547119
24495;8,80775356292725
24528;8,98795318603516
24562;9,13942050933838
24595;9,28123378753662
24628;9,42164611816406
24662;9,56494235992432
24695;9,70714092254639
24728;9,83223819732666
24762;9,9273681640625
24795;9,99398612976074
24828;10,0404195785522
24862;10,0770263671875
24895;10,1208715438843
24928;10,1903705596924
24962;10,2907123565674
24995;10,4132833480835
25028;10,5438890457153
25062;10,6679830551147
25095;10,7791757583618
25128;10,8804636001587
25162;10,97145652771
25195;11,0418939590454
25228;11,0834827423096
25262;11,0988788604736
25295;11,0877075195313
25328;11,0356006622314
25362;10,9268503189087
25395;10,7599382400513
25428;10,5548868179321
25462;10,3570318222046
25495;10,2324132919312
25528;10,2557363510132
25562;10,4996643066406
25595;10,9963645935059
25628;11,6678743362427
25662;12,3320360183716
25695;12,8222122192383
25728;13,0840501785278
25762;13,1654844284058
25795;13,1570701599121
25828;13,1350965499878
25862;13,1318778991699
25895;13,1472578048706
25928;13,1722259521484
25962;13,1972484588623
25995;13,215443611145
26028;13,2254476547241
26062;13,2294006347656
26095;13,2299242019653
26128;13,2290487289429
26162;13,2280015945435
26195;13,2273797988892
26228;13,227352142334
26262;13,2278594970703
26295;13,2287445068359
26328;13,2298126220703
26362;13,2308759689331
26395;13,2317676544189
26428;13,2323627471924
26462;13,232569694519
26495;13,2323436737061
26528;13,2318277359009
26562;13,2315607070923
26595;13,2324466705322
26628;13,2349481582642
26662;13,2385149002075
26695;13,2420959472656
26728;13,2448616027832
26762;13,2462587356567
26795;13,2458467483521
26828;13,2433519363403
26862;13,2389965057373
26895;13,2337808609009
26928;13,2291126251221
26962;13,2259283065796
26995;13,2243232727051
27028;13,2239217758179
27062;13,2242584228516
27095;13,2249593734741
27128;13,2257871627808
27162;13,226544380188
27195;13,2270917892456
27228;13,2273902893066
27262;13,2275066375732
27295;13,2275466918945
27328;13,2276163101196
27362;13,227801322937
27395;13,2281513214111
27428;13,2287158966064
27462;13,2295160293579
27495;13,2305574417114
27528;13,2317943572998
27562;13,2331495285034
27595;13,2345056533813
27627;13,2357664108276
27660;13,2369651794434
27693;13,2384586334229
27727;13,2409734725952
27760;13,2453517913818
27793;13,2518043518066
27827;13,2590608596802
27860;13,2645797729492
27893;13,2675304412842
27927;13,2747488021851
27960;13,3035726547241
27993;13,3759107589722
28027;13,5067110061646
28060;13,6862344741821
28093;13,8644342422485
28127;13,9614381790161
28160;13,9064855575562
28193;13,6869592666626
28227;13,3658647537231
28260;13,0341682434082
28293;12,7495346069336
28327;12,522912979126
28360;12,3366889953613
28393;12,1701965332031
28427;12,0245494842529
28460;11,9166841506958
28493;11,838550567627
28527;11,7395038604736
28560;11,5716104507446
28593;11,3355283737183
28627;11,067533493042
28660;10,8149061203003
28693;10,6274042129517
28727;10,546124458313
28760;10,591194152832
28793;10,7463359832764
28827;10,9640531539917
28860;11,1814393997192
28893;11,3004741668701
28927;11,2016839981079
28960;10,8274602890015
28993;10,2036256790161
29027;9,39724254608154
29060;8,53281021118164
29093;7,78672790527344
29127;7,29206705093384
29160;7,08683109283447
29193;7,1468300819397
29227;7,42255592346191
29260;7,85270261764526
29293;8,36514186859131
29327;8,88552188873291
29360;9,36950969696045
29393;9,82879638671875
29427;10,3117990493774
29460;10,8639421463013
29493;11,5106821060181
29527;12,2628583908081
29560;13,1255216598511
29593;14,1060810089111
29627;15,2311563491821
29660;16,5600109100342
29693;18,1597270965576
29727;20,0595188140869
29760;22,2445449829102
29793;24,694299697876
29827;27,4154033660889
29860;30,4378681182861
29893;33,7869300842285
29927;37,4398536682129
29960;41,2668495178223
29993;45,0305862426758
30027;48,4887351989746
30060;51,4861679077148
30093;53,9690704345703
30127;55,9689102172852
30160;57,5736656188965
30193;58,8795700073242
30227;59,9448623657227
30260;60,7885665893555
30293;61,4256744384766
30327;61,8729629516602
30360;62,1145172119141
30393;62,0774917602539
30427;61,6657943725586
30460;60,8242416381836
30493;59,5533905029297
30527;57,8862571716309
30560;55,8824310302734
30593;53,6209754943848
30627;51,1685562133789
30660;48,535717010498
30693;45,6534156799316
30727;42,4170036315918
30760;38,778507232666
30793;34,8017387390137
30827;30,6408805847168
30860;26,4773979187012
30893;22,4741725921631
30927;18,7694129943848
30960;15,4850873947144
30993;12,7239265441895
31027;10,5581464767456
31060;9,02455615997314
31093;8,11334037780762
31127;7,74877977371216
31160;7,80001783370972
31193;8,13160991668701
31227;8,65027523040771
31260;9,30632400512695
31293;10,0680131912231
31327;10,9018955230713
31360;11,7543106079102
31393;12,5407009124756
31427;13,1544809341431
31460;13,5115947723389
31493;13,6331834793091
31527;13,6517524719238
31560;13,6920232772827
31593;13,7914943695068
31627;13,9312534332275
31660;14,0570602416992
31693;14,0649452209473
31727;13,8505182266235
31760;13,4069652557373
31793;12,8538904190063
31827;12,3727712631226
31860;12,0993032455444
31893;12,033863067627
31927;12,0375986099243
31960;11,919397354126
31993;11,5450820922852
32027;10,9189071655273
32060;10,2120809555054
32093;9,67415332794189
32127;9,45542335510254
32160;9,52020454406738
32193;9,72381114959717
32227;9,9412317276001
32260;10,1369304656982
32293;10,3485622406006
32327;10,6309509277344
32360;11,0136547088623
32393;11,4833030700684
32427;11,999584197998
32460;12,5372533798218
32493;13,1089267730713
32527;13,7504930496216
32560;14,4968566894531
32593;15,3706169128418
32627;16,3884792327881
32660;17,5795917510986
32693;18,9976482391357
32727;20,7083988189697
32760;22,7531394958496
32793;25,1286811828613
32827;27,8163642883301
32860;30,8121852874756
32893;34,1135559082031
32927;37,7000999450684
32960;41,5149726867676
32993;45,4221305847168
33027;49,1985969543457
33060;52,5975227355957
33093;55,4271507263184
33127;57,6042022705078
33160;59,1645889282227
33193;60,2299041748047
33227;60,9437141418457
33260;61,397159576416
33293;61,5933952331543
33327;61,4834442138672
33360;61,0286026000977
33393;60,2188148498535
33427;59,0600929260254
33460;57,579402923584
33493;55,8157730102539
33527;53,7961616516113
33560;51,5473747253418
33593;49,0930976867676
33627;46,4021797180176
33660;43,382022857666
33693;39,9539070129395
33727;36,1337547302246
33760;32,0431213378906
33793;27,858190536499
33827;23,759895324707
33860;19,9048175811768
33893;16,413667678833
33927;13,3821573257446
33960;10,8939609527588
33993;9,02049350738525
34027;7,79925060272217
34060;7,18902921676636
34093;7,0576229095459
34127;7,24265146255493
34160;7,62646389007568
34193;8,15657901763916
34227;8,81414413452148
34260;9,58408355712891
34293;10,4558744430542
34327;11,4143486022949
34360;12,4014263153076
34393;13,2949504852295
34427;13,9431200027466
34460;14,2412967681885
34493;14,2004337310791
34527;13,9487438201904
34560;13,6492967605591
34593;13,4110298156738
34627;13,2664089202881
34660;13,1900215148926
34693;13,127269744873
34727;13,0347423553467
34760;12,9038305282593
34793;12,7351007461548
34827;12,512580871582
34860;12,2301940917969
34893;11,9089384078979
34927;11,5669527053833
34960;11,2005233764648
34993;10,7960748672485
35027;10,3528118133545
35060;9,90249919891357
35093;9,5025749206543
35127;9,20195198059082
35160;9,02079772949219
35193;8,96785736083984
35227;9,05833721160889
35260;9,29767513275146
35293;9,6574764251709
35327;10,0870132446289
35360;10,5502862930298
35393;11,0411643981934
35427;11,5723066329956
35460;12,1663722991943
35493;12,8546915054321
35527;13,6738567352295
35560;14,6525058746338
35592;15,8013458251953
35625;17,1369476318359
35658;18,7116813659668
35692;20,5912094116211
35725;22,8106594085693
35758;25,3710289001465
35792;28,252815246582
35825;31,4084854125977
35858;34,756706237793
35892;38,1974449157715
35925;41,6269569396973
35958;44,9744987487793
35992;48,246036529541
36025;51,4436492919922
36058;54,4528541564941
36092;57,1051368713379
36125;59,2809257507324
36158;60,9218864440918
36192;62,0306587219238
36225;62,659008026123
36258;62,8639678955078
36292;62,6716766357422
36325;62,0772132873535
36358;61,0802040100098
36392;59,7199211120605
36425;58,0685958862305
36458;56,1910591125488
36492;54,1210136413574
36525;51,8725776672363
36558;49,4362525939941
36592;46,7409133911133
36625;43,6644706726074
36658;40,1300277709961
36692;36,185115814209
36725;31,9838199615479
36758;27,7187824249268
36792;23,5681495666504
36825;19,6808948516846
36858;16,1933155059814
36892;13,2369403839111
36925;10,9144067764282
36958;9,26715660095215
36992;8,26296234130859
37025;7,8043475151062
37058;7,75579500198364
37092;7,99227571487427
37125;8,4341459274292
37158;9,03494453430176
37192;9,75795555114746
37225;10,5764093399048
37258;11,4735794067383
37292;12,4250402450562
37325;13,3684902191162
37358;14,1809577941895
37392;14,7115240097046
37425;14,882643699646
37458;14,7794122695923
37492;14,6165466308594
37525;14,5928716659546
37558;14,7606906890869
37592;14,9953622817993
37625;15,0844898223877
37658;14,8860692977905
37692;14,4080228805542
37725;13,7543954849243
37758;13,0642404556274
37792;12,4865093231201
37825;12,1115112304688
37858;11,9149045944214
37892;11,8075971603394
37925;11,71644115448
37958;11,608736038208
37992;11,4580888748169
38025;11,1801958084106
38058;10,6615324020386
38092;9,92146873474121
38125;9,16415596008301
38158;8,6187858581543
38192;8,40164947509766
38225;8,50796985626221
38258;8,85145378112793
38292;9,32261085510254
38325;9,8473539352417
38358;10,4031362533569
38392;11,0009460449219
38425;11,666787147522
38458;12,4309329986572
38492;13,3240327835083
38525;14,3760061264038
38558;15,611252784729
38592;17,0530109405518
38625;18,7401256561279
38658;20,7264232635498
38692;23,0584182739258
38725;25,7631664276123
38758;28,8567295074463
38792;32,3520622253418
38825;36,2503700256348
38858;40,4919891357422
38892;44,8748741149902
38925;49,0654907226563
38958;52,7372627258301
38992;55,6839714050293
39025;57,844367980957
39058;59,2964324951172
39092;60,2270584106445
39125;60,8472938537598
39158;61,2955169677734
39192;61,6092414855957
39225;61,7610969543457
39258;61,6896553039551
39292;61,3054428100586
39325;60,5251693725586
39358;59,3310394287109
39392;57,7690010070801
39425;55,8898048400879
39458;53,7169151306152
39492;51,2569999694824
39525;48,5079765319824
39558;45,4401435852051
39592;42,0002288818359
39625;38,177848815918
39658;34,058235168457
39692;29,7995014190674
39725;25,5828628540039
39758;21,5759944915771
39792;17,9119625091553
39825;14,6992893218994
39858;12,0392389297485
39892;10,0093336105347
39925;8,63195991516113
39958;7,85666418075562
39992;7,56731510162354
40025;7,62358331680298
40058;7,9083456993103
40092;8,34843730926514
40125;8,91482734680176
40158;9,60973834991455
40192;10,4425706863403
40225;11,4055652618408
40258;12,4621992111206
40292;13,5480251312256
40325;14,5760183334351
40358;15,4578676223755
40392;16,1396141052246
40425;16,6218605041504
40458;16,9580841064453
40492;17,2355518341064
40525;17,5320816040039
40558;17,8491287231445
40592;18,0556793212891
40625;17,9207096099854
40658;17,2504787445068
40692;16,0566482543945
40725;14,6389408111572
40758;13,4217119216919
40792;12,6177749633789
40825;12,1076183319092
40858;11,6446304321289
40892;11,0840015411377
40925;10,4419145584106
40958;9,8209056854248
40992;9,29629898071289
41025;8,87042427062988
41058;8,52245426177979
41092;8,26491928100586
41125;8,14260864257813
41158;8,20173168182373
41192;8,4615478515625
41225;8,89371681213379
41258;9,42765617370605
41292;9,99051475524902
41325;10,5473470687866
41358;11,1163702011108
41392;11,7579574584961
41425;12,5343446731567
41458;13,4718284606934
41492;14,5686893463135
41525;15,836799621582
41558;17,3277359008789
41592;19,11745262146
41625;21,2744407653809
41658;23,8435459136963
41692;26,8414688110352
41725;30,2413635253906
41758;33,9595375061035
41792;37,8847312927246
41825;41,9020729064941
41858;45,8440971374512
41892;49,4739646911621
41925;52,5913505554199
41958;55,1230163574219
41992;57,1001091003418
42025;58,6110877990723
42058;59,7668342590332
42092;60,652229309082
42125;61,3003730773926
42158;61,6972274780273
42192;61,7789993286133
42225;61,4456787109375
42258;60,6358184814453
42292;59,3939437866211
42325;57,8325080871582
42358;56,0395050048828
42392;54,0448608398438
42425;51,8494758605957
42458;49,443286895752
42492;46,7814102172852
42525;43,7738952636719
